model,idx,source,true_label,ood_score,pred_label,correct
AAM-retrained (after retrain),194,AAM_mineral_rich,OOD,0.88357,ID,0
AAM-retrained (after retrain),195,AAM_mineral_rich,OOD,0.864829,ID,0
AAM-retrained (after retrain),196,AAM_mineral_rich,OOD,0.830135,ID,0
AAM-retrained (after retrain),197,AAM_mineral_rich,OOD,0.788572,ID,0
AAM-retrained (after retrain),198,AAM_mineral_rich,OOD,0.841855,ID,0
AAM-retrained (after retrain),199,AAM_mineral_rich,OOD,0.954098,OOD,1
AAM-retrained (after retrain),200,AAM_mineral_rich,OOD,0.672812,ID,0
AAM-retrained (after retrain),201,AAM_mineral_rich,OOD,0.883505,ID,0
AAM-retrained (after retrain),202,AAM_mineral_rich,OOD,0.849644,ID,0
AAM-retrained (after retrain),203,AAM_mineral_rich,OOD,0.835335,ID,0
AAM-retrained (after retrain),204,AAM_mineral_rich,OOD,0.940332,OOD,1
AAM-retrained (after retrain),205,AAM_mineral_rich,OOD,0.817525,ID,0
AAM-retrained (after retrain),206,AAM_mineral_rich,OOD,0.868198,ID,0
AAM-retrained (after retrain),207,AAM_mineral_rich,OOD,0.881648,ID,0
AAM-retrained (after retrain),208,AAM_mineral_rich,OOD,0.818816,ID,0
AAM-retrained (after retrain),209,AAM_mineral_rich,OOD,0.851109,ID,0
AAM-retrained (after retrain),210,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),211,AAM_mineral_rich,OOD,0.882346,ID,0
AAM-retrained (after retrain),212,AAM_mineral_rich,OOD,0.906936,OOD,1
AAM-retrained (after retrain),213,AAM_mineral_rich,OOD,0.917737,OOD,1
AAM-retrained (after retrain),214,AAM_mineral_rich,OOD,0.50063,ID,0
AAM-retrained (after retrain),215,AAM_mineral_rich,OOD,0.847822,ID,0
AAM-retrained (after retrain),216,AAM_mineral_rich,OOD,0.814823,ID,0
AAM-retrained (after retrain),217,AAM_mineral_rich,OOD,0.954705,OOD,1
AAM-retrained (after retrain),218,AAM_mineral_rich,OOD,0.905996,OOD,1
AAM-retrained (after retrain),219,AAM_mineral_rich,OOD,0.879948,ID,0
AAM-retrained (after retrain),220,AAM_mineral_rich,OOD,0.933698,OOD,1
AAM-retrained (after retrain),221,AAM_mineral_rich,OOD,0.859906,ID,0
AAM-retrained (after retrain),222,AAM_mineral_rich,OOD,0.675902,ID,0
AAM-retrained (after retrain),223,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),224,AAM_mineral_rich,OOD,0.946189,OOD,1
AAM-retrained (after retrain),225,AAM_mineral_rich,OOD,0.819007,ID,0
AAM-retrained (after retrain),226,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),227,AAM_mineral_rich,OOD,0.395528,ID,0
AAM-retrained (after retrain),228,AAM_mineral_rich,OOD,0.941781,OOD,1
AAM-retrained (after retrain),229,AAM_mineral_rich,OOD,0.89096,ID,0
AAM-retrained (after retrain),230,AAM_mineral_rich,OOD,0.872124,ID,0
AAM-retrained (after retrain),231,AAM_mineral_rich,OOD,0.923474,OOD,1
AAM-retrained (after retrain),232,AAM_mineral_rich,OOD,0.859307,ID,0
AAM-retrained (after retrain),233,AAM_mineral_rich,OOD,0.929244,OOD,1
AAM-retrained (after retrain),234,AAM_mineral_rich,OOD,0.853435,ID,0
AAM-retrained (after retrain),235,AAM_mineral_rich,OOD,0.927531,OOD,1
AAM-retrained (after retrain),236,AAM_mineral_rich,OOD,0.841169,ID,0
AAM-retrained (after retrain),237,AAM_mineral_rich,OOD,0.768248,ID,0
AAM-retrained (after retrain),238,AAM_mineral_rich,OOD,0.814519,ID,0
AAM-retrained (after retrain),239,AAM_mineral_rich,OOD,0.884163,ID,0
AAM-retrained (after retrain),240,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),241,AAM_mineral_rich,OOD,0.868047,ID,0
AAM-retrained (after retrain),242,AAM_mineral_rich,OOD,0.784634,ID,0
AAM-retrained (after retrain),243,AAM_mineral_rich,OOD,0.886712,ID,0
AAM-retrained (after retrain),244,AAM_mineral_rich,OOD,0.921422,OOD,1
AAM-retrained (after retrain),245,AAM_mineral_rich,OOD,0.88824,ID,0
AAM-retrained (after retrain),246,AAM_mineral_rich,OOD,0.843673,ID,0
AAM-retrained (after retrain),247,AAM_mineral_rich,OOD,0.566832,ID,0
AAM-retrained (after retrain),248,AAM_mineral_rich,OOD,0.903684,OOD,1
AAM-retrained (after retrain),249,AAM_mineral_rich,OOD,0.54752,ID,0
AAM-retrained (after retrain),250,AAM_mineral_rich,OOD,0.408448,ID,0
AAM-retrained (after retrain),251,AAM_mineral_rich,OOD,0.887521,ID,0
AAM-retrained (after retrain),252,AAM_mineral_rich,OOD,0.853165,ID,0
AAM-retrained (after retrain),253,AAM_mineral_rich,OOD,0.8711,ID,0
AAM-retrained (after retrain),254,AAM_mineral_rich,OOD,0.478843,ID,0
AAM-retrained (after retrain),255,AAM_mineral_rich,OOD,0.886804,ID,0
AAM-retrained (after retrain),256,AAM_mineral_rich,OOD,0.868391,ID,0
AAM-retrained (after retrain),257,AAM_mineral_rich,OOD,0.880476,ID,0
AAM-retrained (after retrain),258,AAM_mineral_rich,OOD,0.963007,OOD,1
AAM-retrained (after retrain),259,AAM_mineral_rich,OOD,0.876988,ID,0
AAM-retrained (after retrain),260,AAM_mineral_rich,OOD,0.955955,OOD,1
AAM-retrained (after retrain),261,AAM_mineral_rich,OOD,0.901188,OOD,1
AAM-retrained (after retrain),262,AAM_mineral_rich,OOD,0.869507,ID,0
AAM-retrained (after retrain),263,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),264,AAM_mineral_rich,OOD,0.92177,OOD,1
AAM-retrained (after retrain),265,AAM_mineral_rich,OOD,0.989783,OOD,1
AAM-retrained (after retrain),266,AAM_mineral_rich,OOD,0.998957,OOD,1
AAM-retrained (after retrain),267,AAM_mineral_rich,OOD,0.416524,ID,0
AAM-retrained (after retrain),268,AAM_mineral_rich,OOD,0.957053,OOD,1
AAM-retrained (after retrain),269,AAM_mineral_rich,OOD,0.825261,ID,0
AAM-retrained (after retrain),270,AAM_mineral_rich,OOD,0.63362,ID,0
AAM-retrained (after retrain),271,AAM_mineral_rich,OOD,0.884141,ID,0
AAM-retrained (after retrain),272,AAM_mineral_rich,OOD,0.82632,ID,0
AAM-retrained (after retrain),273,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),274,AAM_mineral_rich,OOD,0.874598,ID,0
AAM-retrained (after retrain),275,AAM_mineral_rich,OOD,0.871308,ID,0
AAM-retrained (after retrain),276,AAM_mineral_rich,OOD,0.944776,OOD,1
AAM-retrained (after retrain),277,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),278,AAM_mineral_rich,OOD,0.874359,ID,0
AAM-retrained (after retrain),279,AAM_mineral_rich,OOD,0.833818,ID,0
AAM-retrained (after retrain),280,AAM_mineral_rich,OOD,0.928325,OOD,1
AAM-retrained (after retrain),281,AAM_mineral_rich,OOD,0.933956,OOD,1
AAM-retrained (after retrain),282,AAM_mineral_rich,OOD,0.897731,ID,0
AAM-retrained (after retrain),283,AAM_mineral_rich,OOD,0.84832,ID,0
AAM-retrained (after retrain),284,AAM_mineral_rich,OOD,0.905142,OOD,1
AAM-retrained (after retrain),285,AAM_mineral_rich,OOD,0.902761,OOD,1
AAM-retrained (after retrain),286,AAM_mineral_rich,OOD,0.843398,ID,0
AAM-retrained (after retrain),287,AAM_mineral_rich,OOD,0.850499,ID,0
AAM-retrained (after retrain),288,AAM_mineral_rich,OOD,0.957152,OOD,1
AAM-retrained (after retrain),289,AAM_mineral_rich,OOD,0.86712,ID,0
AAM-retrained (after retrain),290,AAM_mineral_rich,OOD,0.62307,ID,0
AAM-retrained (after retrain),291,AAM_mineral_rich,OOD,0.51955,ID,0
AAM-retrained (after retrain),292,AAM_mineral_rich,OOD,0.830993,ID,0
AAM-retrained (after retrain),293,AAM_mineral_rich,OOD,0.791079,ID,0
AAM-retrained (after retrain),294,AAM_mineral_rich,OOD,0.883131,ID,0
AAM-retrained (after retrain),295,AAM_mineral_rich,OOD,0.975739,OOD,1
AAM-retrained (after retrain),296,AAM_mineral_rich,OOD,0.886748,ID,0
AAM-retrained (after retrain),297,AAM_mineral_rich,OOD,0.848775,ID,0
AAM-retrained (after retrain),298,AAM_mineral_rich,OOD,0.833832,ID,0
AAM-retrained (after retrain),299,AAM_mineral_rich,OOD,0.622581,ID,0
AAM-retrained (after retrain),300,AAM_mineral_rich,OOD,0.923988,OOD,1
AAM-retrained (after retrain),301,AAM_mineral_rich,OOD,0.919934,OOD,1
AAM-retrained (after retrain),302,AAM_mineral_rich,OOD,0.8576,ID,0
AAM-retrained (after retrain),303,AAM_mineral_rich,OOD,0.805032,ID,0
AAM-retrained (after retrain),304,AAM_mineral_rich,OOD,0.780296,ID,0
AAM-retrained (after retrain),305,AAM_mineral_rich,OOD,0.859635,ID,0
AAM-retrained (after retrain),306,AAM_mineral_rich,OOD,0.822349,ID,0
AAM-retrained (after retrain),307,AAM_mineral_rich,OOD,0.845963,ID,0
AAM-retrained (after retrain),308,AAM_mineral_rich,OOD,0.928541,OOD,1
AAM-retrained (after retrain),309,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),310,AAM_mineral_rich,OOD,0.886256,ID,0
AAM-retrained (after retrain),311,AAM_mineral_rich,OOD,0.828713,ID,0
AAM-retrained (after retrain),312,AAM_mineral_rich,OOD,0.89424,ID,0
AAM-retrained (after retrain),313,AAM_mineral_rich,OOD,0.830295,ID,0
AAM-retrained (after retrain),314,AAM_mineral_rich,OOD,0.944778,OOD,1
AAM-retrained (after retrain),315,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),316,AAM_mineral_rich,OOD,0.843592,ID,0
AAM-retrained (after retrain),317,AAM_mineral_rich,OOD,0.784839,ID,0
AAM-retrained (after retrain),318,AAM_mineral_rich,OOD,0.531223,ID,0
AAM-retrained (after retrain),319,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),320,AAM_mineral_rich,OOD,0.916124,OOD,1
AAM-retrained (after retrain),321,AAM_mineral_rich,OOD,0.901252,OOD,1
AAM-retrained (after retrain),322,AAM_mineral_rich,OOD,0.810908,ID,0
AAM-retrained (after retrain),323,AAM_mineral_rich,OOD,0.888252,ID,0
AAM-retrained (after retrain),324,AAM_mineral_rich,OOD,0.837406,ID,0
AAM-retrained (after retrain),325,AAM_mineral_rich,OOD,0.659869,ID,0
AAM-retrained (after retrain),326,AAM_mineral_rich,OOD,0.704819,ID,0
AAM-retrained (after retrain),327,AAM_mineral_rich,OOD,0.430771,ID,0
AAM-retrained (after retrain),328,AAM_mineral_rich,OOD,0.919243,OOD,1
AAM-retrained (after retrain),329,AAM_mineral_rich,OOD,0.842096,ID,0
AAM-retrained (after retrain),330,AAM_mineral_rich,OOD,0.900477,OOD,1
AAM-retrained (after retrain),331,AAM_mineral_rich,OOD,0.880313,ID,0
AAM-retrained (after retrain),332,AAM_mineral_rich,OOD,0.893121,ID,0
AAM-retrained (after retrain),333,AAM_mineral_rich,OOD,0.856453,ID,0
AAM-retrained (after retrain),334,AAM_mineral_rich,OOD,0.872145,ID,0
AAM-retrained (after retrain),335,AAM_mineral_rich,OOD,0.910741,OOD,1
AAM-retrained (after retrain),336,AAM_mineral_rich,OOD,0.7871,ID,0
AAM-retrained (after retrain),337,AAM_mineral_rich,OOD,0.917379,OOD,1
AAM-retrained (after retrain),338,AAM_mineral_rich,OOD,0.861127,ID,0
AAM-retrained (after retrain),339,AAM_mineral_rich,OOD,0.893937,ID,0
AAM-retrained (after retrain),340,AAM_mineral_rich,OOD,0.749805,ID,0
AAM-retrained (after retrain),341,AAM_mineral_rich,OOD,0.792457,ID,0
AAM-retrained (after retrain),342,AAM_mineral_rich,OOD,0.87501,ID,0
AAM-retrained (after retrain),343,AAM_mineral_rich,OOD,0.867747,ID,0
AAM-retrained (after retrain),344,AAM_mineral_rich,OOD,0.883479,ID,0
AAM-retrained (after retrain),345,AAM_mineral_rich,OOD,0.994541,OOD,1
AAM-retrained (after retrain),346,AAM_mineral_rich,OOD,0.750967,ID,0
AAM-retrained (after retrain),347,AAM_mineral_rich,OOD,0.721743,ID,0
AAM-retrained (after retrain),348,AAM_mineral_rich,OOD,0.882311,ID,0
AAM-retrained (after retrain),349,AAM_mineral_rich,OOD,0.883923,ID,0
AAM-retrained (after retrain),350,AAM_mineral_rich,OOD,0.868315,ID,0
AAM-retrained (after retrain),351,AAM_mineral_rich,OOD,0.8446,ID,0
AAM-retrained (after retrain),352,AAM_mineral_rich,OOD,0.857641,ID,0
AAM-retrained (after retrain),353,AAM_mineral_rich,OOD,0.901196,OOD,1
AAM-retrained (after retrain),354,AAM_mineral_rich,OOD,0.918119,OOD,1
AAM-retrained (after retrain),355,AAM_mineral_rich,OOD,0.952294,OOD,1
AAM-retrained (after retrain),356,AAM_mineral_rich,OOD,0.812161,ID,0
AAM-retrained (after retrain),357,AAM_mineral_rich,OOD,0.900386,OOD,1
AAM-retrained (after retrain),358,AAM_mineral_rich,OOD,0.827294,ID,0
AAM-retrained (after retrain),359,AAM_mineral_rich,OOD,0.912916,OOD,1
AAM-retrained (after retrain),360,AAM_mineral_rich,OOD,0.76799,ID,0
AAM-retrained (after retrain),361,AAM_mineral_rich,OOD,0.491816,ID,0
AAM-retrained (after retrain),362,AAM_mineral_rich,OOD,0.929018,OOD,1
AAM-retrained (after retrain),363,AAM_mineral_rich,OOD,0.866447,ID,0
AAM-retrained (after retrain),364,AAM_mineral_rich,OOD,0.861078,ID,0
AAM-retrained (after retrain),365,AAM_mineral_rich,OOD,0.845461,ID,0
AAM-retrained (after retrain),366,AAM_mineral_rich,OOD,0.862566,ID,0
AAM-retrained (after retrain),367,AAM_mineral_rich,OOD,0.897248,ID,0
AAM-retrained (after retrain),368,AAM_mineral_rich,OOD,0.82965,ID,0
AAM-retrained (after retrain),369,AAM_mineral_rich,OOD,0.555103,ID,0
AAM-retrained (after retrain),370,AAM_mineral_rich,OOD,0.851007,ID,0
AAM-retrained (after retrain),371,AAM_mineral_rich,OOD,0.835297,ID,0
AAM-retrained (after retrain),372,AAM_mineral_rich,OOD,0.884434,ID,0
AAM-retrained (after retrain),373,AAM_mineral_rich,OOD,0.835804,ID,0
AAM-retrained (after retrain),374,AAM_mineral_rich,OOD,0.896488,ID,0
AAM-retrained (after retrain),375,AAM_mineral_rich,OOD,0.854107,ID,0
AAM-retrained (after retrain),376,AAM_mineral_rich,OOD,0.889346,ID,0
AAM-retrained (after retrain),377,AAM_mineral_rich,OOD,0.863023,ID,0
AAM-retrained (after retrain),378,AAM_mineral_rich,OOD,0.900394,OOD,1
AAM-retrained (after retrain),379,AAM_mineral_rich,OOD,0.842004,ID,0
AAM-retrained (after retrain),380,AAM_mineral_rich,OOD,0.873499,ID,0
AAM-retrained (after retrain),381,AAM_mineral_rich,OOD,0.679882,ID,0
AAM-retrained (after retrain),382,AAM_mineral_rich,OOD,0.898581,OOD,1
AAM-retrained (after retrain),383,AAM_mineral_rich,OOD,0.747212,ID,0
AAM-retrained (after retrain),384,AAM_mineral_rich,OOD,0.657863,ID,0
AAM-retrained (after retrain),385,AAM_mineral_rich,OOD,0.89027,ID,0
AAM-retrained (after retrain),386,AAM_mineral_rich,OOD,0.835672,ID,0
AAM-retrained (after retrain),387,AAM_mineral_rich,OOD,0.889871,ID,0
AAM-retrained (after retrain),388,AAM_mineral_rich,OOD,0.997788,OOD,1
AAM-retrained (after retrain),389,AAM_mineral_rich,OOD,0.612876,ID,0
AAM-retrained (after retrain),390,AAM_mineral_rich,OOD,0.894903,ID,0
AAM-retrained (after retrain),391,AAM_mineral_rich,OOD,0.871355,ID,0
AAM-retrained (after retrain),392,AAM_mineral_rich,OOD,0.563307,ID,0
AAM-retrained (after retrain),393,AAM_mineral_rich,OOD,0.892905,ID,0
AAM-retrained (after retrain),394,AAM_mineral_rich,OOD,0.842431,ID,0
AAM-retrained (after retrain),395,AAM_mineral_rich,OOD,0.930235,OOD,1
AAM-retrained (after retrain),396,AAM_mineral_rich,OOD,0.533907,ID,0
AAM-retrained (after retrain),397,AAM_mineral_rich,OOD,0.97231,OOD,1
AAM-retrained (after retrain),398,AAM_mineral_rich,OOD,0.836272,ID,0
AAM-retrained (after retrain),399,AAM_mineral_rich,OOD,0.862899,ID,0
AAM-retrained (after retrain),400,AAM_mineral_rich,OOD,0.873324,ID,0
AAM-retrained (after retrain),401,AAM_mineral_rich,OOD,0.854957,ID,0
AAM-retrained (after retrain),402,AAM_mineral_rich,OOD,0.838427,ID,0
AAM-retrained (after retrain),403,AAM_mineral_rich,OOD,0.839163,ID,0
AAM-retrained (after retrain),404,AAM_mineral_rich,OOD,0.912542,OOD,1
AAM-retrained (after retrain),405,AAM_mineral_rich,OOD,0.90958,OOD,1
AAM-retrained (after retrain),406,AAM_mineral_rich,OOD,0.876512,ID,0
AAM-retrained (after retrain),407,AAM_mineral_rich,OOD,0.515442,ID,0
AAM-retrained (after retrain),408,AAM_mineral_rich,OOD,0.915276,OOD,1
AAM-retrained (after retrain),409,AAM_mineral_rich,OOD,0.825588,ID,0
AAM-retrained (after retrain),410,AAM_mineral_rich,OOD,0.898929,OOD,1
AAM-retrained (after retrain),411,AAM_mineral_rich,OOD,0.743763,ID,0
AAM-retrained (after retrain),412,AAM_mineral_rich,OOD,0.890838,ID,0
AAM-retrained (after retrain),413,AAM_mineral_rich,OOD,0.665331,ID,0
AAM-retrained (after retrain),414,AAM_mineral_rich,OOD,0.901851,OOD,1
AAM-retrained (after retrain),415,AAM_mineral_rich,OOD,0.84967,ID,0
AAM-retrained (after retrain),416,AAM_mineral_rich,OOD,0.936706,OOD,1
AAM-retrained (after retrain),417,AAM_mineral_rich,OOD,0.87011,ID,0
AAM-retrained (after retrain),418,AAM_mineral_rich,OOD,0.84368,ID,0
AAM-retrained (after retrain),419,AAM_mineral_rich,OOD,0.729513,ID,0
AAM-retrained (after retrain),420,AAM_mineral_rich,OOD,0.934358,OOD,1
AAM-retrained (after retrain),421,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),422,AAM_mineral_rich,OOD,0.878049,ID,0
AAM-retrained (after retrain),423,AAM_mineral_rich,OOD,0.798274,ID,0
AAM-retrained (after retrain),424,AAM_mineral_rich,OOD,0.848795,ID,0
AAM-retrained (after retrain),425,AAM_mineral_rich,OOD,0.788872,ID,0
AAM-retrained (after retrain),426,AAM_mineral_rich,OOD,0.852153,ID,0
AAM-retrained (after retrain),427,AAM_mineral_rich,OOD,0.864748,ID,0
AAM-retrained (after retrain),428,AAM_mineral_rich,OOD,0.893686,ID,0
AAM-retrained (after retrain),429,AAM_mineral_rich,OOD,0.946327,OOD,1
AAM-retrained (after retrain),430,AAM_mineral_rich,OOD,0.830744,ID,0
AAM-retrained (after retrain),431,AAM_mineral_rich,OOD,0.68424,ID,0
AAM-retrained (after retrain),432,AAM_mineral_rich,OOD,0.749657,ID,0
AAM-retrained (after retrain),433,AAM_mineral_rich,OOD,0.91115,OOD,1
AAM-retrained (after retrain),434,AAM_mineral_rich,OOD,0.889314,ID,0
AAM-retrained (after retrain),435,AAM_mineral_rich,OOD,0.512259,ID,0
AAM-retrained (after retrain),436,AAM_mineral_rich,OOD,0.920807,OOD,1
AAM-retrained (after retrain),437,AAM_mineral_rich,OOD,0.89358,ID,0
AAM-retrained (after retrain),438,AAM_mineral_rich,OOD,0.740523,ID,0
AAM-retrained (after retrain),439,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),440,AAM_mineral_rich,OOD,0.910975,OOD,1
AAM-retrained (after retrain),441,AAM_mineral_rich,OOD,0.839425,ID,0
AAM-retrained (after retrain),442,AAM_mineral_rich,OOD,0.773929,ID,0
AAM-retrained (after retrain),443,AAM_mineral_rich,OOD,0.368579,ID,0
AAM-retrained (after retrain),444,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),445,AAM_mineral_rich,OOD,0.879821,ID,0
AAM-retrained (after retrain),446,AAM_mineral_rich,OOD,0.867154,ID,0
AAM-retrained (after retrain),447,AAM_mineral_rich,OOD,0.891099,ID,0
AAM-retrained (after retrain),448,AAM_mineral_rich,OOD,0.888513,ID,0
AAM-retrained (after retrain),449,AAM_mineral_rich,OOD,0.915821,OOD,1
AAM-retrained (after retrain),450,AAM_mineral_rich,OOD,0.862171,ID,0
AAM-retrained (after retrain),451,AAM_mineral_rich,OOD,0.858282,ID,0
AAM-retrained (after retrain),452,AAM_mineral_rich,OOD,0.847101,ID,0
AAM-retrained (after retrain),453,AAM_mineral_rich,OOD,0.885615,ID,0
AAM-retrained (after retrain),454,AAM_mineral_rich,OOD,0.935135,OOD,1
AAM-retrained (after retrain),455,AAM_mineral_rich,OOD,0.904303,OOD,1
AAM-retrained (after retrain),456,AAM_mineral_rich,OOD,0.803809,ID,0
AAM-retrained (after retrain),457,AAM_mineral_rich,OOD,0.895857,ID,0
AAM-retrained (after retrain),458,AAM_mineral_rich,OOD,0.84907,ID,0
AAM-retrained (after retrain),459,AAM_mineral_rich,OOD,0.920788,OOD,1
AAM-retrained (after retrain),460,AAM_mineral_rich,OOD,0.876049,ID,0
AAM-retrained (after retrain),461,AAM_mineral_rich,OOD,0.895141,ID,0
AAM-retrained (after retrain),462,AAM_mineral_rich,OOD,0.450275,ID,0
AAM-retrained (after retrain),463,AAM_mineral_rich,OOD,0.931923,OOD,1
AAM-retrained (after retrain),464,AAM_mineral_rich,OOD,0.515732,ID,0
AAM-retrained (after retrain),465,AAM_mineral_rich,OOD,0.884513,ID,0
AAM-retrained (after retrain),466,AAM_mineral_rich,OOD,0.867374,ID,0
AAM-retrained (after retrain),467,AAM_mineral_rich,OOD,0.864051,ID,0
AAM-retrained (after retrain),468,AAM_mineral_rich,OOD,0.704037,ID,0
AAM-retrained (after retrain),469,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),470,AAM_mineral_rich,OOD,0.907855,OOD,1
AAM-retrained (after retrain),471,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),472,AAM_mineral_rich,OOD,0.785599,ID,0
AAM-retrained (after retrain),473,AAM_mineral_rich,OOD,0.88181,ID,0
AAM-retrained (after retrain),474,AAM_mineral_rich,OOD,0.932576,OOD,1
AAM-retrained (after retrain),475,AAM_mineral_rich,OOD,0.844544,ID,0
AAM-retrained (after retrain),476,AAM_mineral_rich,OOD,0.71785,ID,0
AAM-retrained (after retrain),477,AAM_mineral_rich,OOD,0.899916,OOD,1
AAM-retrained (after retrain),478,AAM_mineral_rich,OOD,0.960253,OOD,1
AAM-retrained (after retrain),479,AAM_mineral_rich,OOD,0.83388,ID,0
AAM-retrained (after retrain),480,AAM_mineral_rich,OOD,0.833119,ID,0
AAM-retrained (after retrain),481,AAM_mineral_rich,OOD,0.873765,ID,0
AAM-retrained (after retrain),482,AAM_mineral_rich,OOD,0.898306,ID,0
AAM-retrained (after retrain),483,AAM_mineral_rich,OOD,0.858859,ID,0
AAM-retrained (after retrain),484,AAM_mineral_rich,OOD,0.841776,ID,0
AAM-retrained (after retrain),485,AAM_mineral_rich,OOD,0.865462,ID,0
AAM-retrained (after retrain),486,AAM_mineral_rich,OOD,0.848323,ID,0
AAM-retrained (after retrain),487,AAM_mineral_rich,OOD,0.762625,ID,0
AAM-retrained (after retrain),488,AAM_mineral_rich,OOD,0.784206,ID,0
AAM-retrained (after retrain),489,AAM_mineral_rich,OOD,0.921811,OOD,1
AAM-retrained (after retrain),490,AAM_mineral_rich,OOD,0.864938,ID,0
AAM-retrained (after retrain),491,AAM_mineral_rich,OOD,0.911234,OOD,1
AAM-retrained (after retrain),492,AAM_mineral_rich,OOD,0.896922,ID,0
AAM-retrained (after retrain),493,AAM_mineral_rich,OOD,0.693768,ID,0
AAM-retrained (after retrain),494,AAM_mineral_rich,OOD,0.780077,ID,0
AAM-retrained (after retrain),495,AAM_mineral_rich,OOD,0.45639,ID,0
AAM-retrained (after retrain),496,AAM_mineral_rich,OOD,0.897964,ID,0
AAM-retrained (after retrain),497,AAM_mineral_rich,OOD,0.514876,ID,0
AAM-retrained (after retrain),498,AAM_mineral_rich,OOD,0.95978,OOD,1
AAM-retrained (after retrain),499,AAM_mineral_rich,OOD,0.949376,OOD,1
AAM-retrained (after retrain),500,AAM_mineral_rich,OOD,0.901604,OOD,1
AAM-retrained (after retrain),501,AAM_mineral_rich,OOD,0.574915,ID,0
AAM-retrained (after retrain),502,AAM_mineral_rich,OOD,0.963871,OOD,1
AAM-retrained (after retrain),503,AAM_mineral_rich,OOD,0.872937,ID,0
AAM-retrained (after retrain),504,AAM_mineral_rich,OOD,0.918636,OOD,1
AAM-retrained (after retrain),505,AAM_mineral_rich,OOD,0.946671,OOD,1
AAM-retrained (after retrain),506,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),507,AAM_mineral_rich,OOD,0.863194,ID,0
AAM-retrained (after retrain),508,AAM_mineral_rich,OOD,0.869078,ID,0
AAM-retrained (after retrain),509,AAM_mineral_rich,OOD,0.871091,ID,0
AAM-retrained (after retrain),510,AAM_mineral_rich,OOD,0.865139,ID,0
AAM-retrained (after retrain),511,AAM_mineral_rich,OOD,0.904228,OOD,1
AAM-retrained (after retrain),512,AAM_mineral_rich,OOD,0.939646,OOD,1
AAM-retrained (after retrain),513,AAM_mineral_rich,OOD,0.881209,ID,0
AAM-retrained (after retrain),514,AAM_mineral_rich,OOD,0.84212,ID,0
AAM-retrained (after retrain),515,AAM_mineral_rich,OOD,0.93519,OOD,1
AAM-retrained (after retrain),516,AAM_mineral_rich,OOD,0.934623,OOD,1
AAM-retrained (after retrain),517,AAM_mineral_rich,OOD,0.888906,ID,0
AAM-retrained (after retrain),518,AAM_mineral_rich,OOD,0.788222,ID,0
AAM-retrained (after retrain),519,AAM_mineral_rich,OOD,1.0,OOD,1
AAM-retrained (after retrain),520,AAM_mineral_rich,OOD,0.889765,ID,0
AAM-retrained (after retrain),521,AAM_mineral_rich,OOD,0.601992,ID,0
AAM-retrained (after retrain),522,AAM_mineral_rich,OOD,0.874702,ID,0
AAM-retrained (after retrain),523,AAM_mineral_rich,OOD,0.715224,ID,0
AAM-retrained (after retrain),524,AAM_mineral_rich,OOD,0.852096,ID,0
AAM-retrained (after retrain),525,AAM_mineral_rich,OOD,0.942317,OOD,1
AAM-retrained (after retrain),526,AAM_mineral_rich,OOD,0.867789,ID,0
AAM-retrained (after retrain),527,AAM_mineral_rich,OOD,0.872998,ID,0
AAM-retrained (after retrain),528,AAM_mineral_rich,OOD,0.592635,ID,0
AAM-retrained (after retrain),529,AAM_mineral_rich,OOD,0.863492,ID,0
AAM-retrained (after retrain),530,AAM_mineral_rich,OOD,0.814398,ID,0
AAM-retrained (after retrain),531,AAM_mineral_rich,OOD,0.855537,ID,0
AAM-retrained (after retrain),532,AAM_mineral_rich,OOD,0.978612,OOD,1
AAM-retrained (after retrain),533,AAM_mineral_rich,OOD,0.859743,ID,0
AAM-retrained (after retrain),534,AAM_mineral_rich,OOD,0.872451,ID,0
AAM-retrained (after retrain),535,AAM_mineral_rich,OOD,0.959824,OOD,1
AAM-retrained (after retrain),536,AAM_mineral_rich,OOD,0.842661,ID,0
AAM-retrained (after retrain),537,AAM_mineral_rich,OOD,0.794141,ID,0
AAM-retrained (after retrain),538,AAM_mineral_rich,OOD,0.836587,ID,0
AAM-retrained (after retrain),539,AAM_mineral_rich,OOD,0.888834,ID,0
AAM-retrained (after retrain),540,AAM_mineral_rich,OOD,0.886972,ID,0
